"id","group","names","values","feature_set"
"2_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.120046582569495,"catch22"
"2_GunPointOldVersusYoung",1,"DN_Mean",354.7889272,"catch22"
"2_GunPointOldVersusYoung",1,"DN_Spread_Std",99.9443697622397,"catch22"
"3_GunPointOldVersusYoung",1,"DN_HistogramMode_5",0.773477131803856,"catch22"
"3_GunPointOldVersusYoung",1,"DN_HistogramMode_10",0.888025408559541,"catch22"
"3_GunPointOldVersusYoung",1,"CO_f1ecac",20.0887323650268,"catch22"
"3_GunPointOldVersusYoung",1,"CO_FirstMin_ac",78,"catch22"
"3_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.832885597416173,"catch22"
"3_GunPointOldVersusYoung",1,"CO_trev_1_num",0.000115426530807349,"catch22"
"3_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.174496644295302,"catch22"
"3_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",82,"catch22"
"3_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.04,"catch22"
"3_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"3_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",3.22978068272174,"catch22"
"3_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",26,"catch22"
"3_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",0.413793103448276,"catch22"
"3_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",0.0066666666666666,"catch22"
"3_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",-0.56,"catch22"
"3_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.984396169218183,"catch22"
"3_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",24,"catch22"
"3_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.41617091930266,"catch22"
"3_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.15,"catch22"
"3_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.775,"catch22"
"3_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"3_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.149299334994619,"catch22"
"3_GunPointOldVersusYoung",1,"DN_Mean",394.626345333333,"catch22"
"3_GunPointOldVersusYoung",1,"DN_Spread_Std",87.6437671900785,"catch22"
"4_GunPointOldVersusYoung",1,"DN_HistogramMode_5",0.818798571148391,"catch22"
"4_GunPointOldVersusYoung",1,"DN_HistogramMode_10",0.929756260556036,"catch22"
"4_GunPointOldVersusYoung",1,"CO_f1ecac",20.9758000198539,"catch22"
"4_GunPointOldVersusYoung",1,"CO_FirstMin_ac",74,"catch22"
"4_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.85566790301426,"catch22"
"4_GunPointOldVersusYoung",1,"CO_trev_1_num",0.000307147585690072,"catch22"
"4_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.221476510067114,"catch22"
"4_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",81,"catch22"
"4_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0625,"catch22"
"4_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"4_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",3.55036896676856,"catch22"
"4_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",31,"catch22"
"4_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",1.26470588235294,"catch22"
"4_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",-0.166666666666667,"catch22"
"4_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",0.573333333333333,"catch22"
"4_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.984198613395505,"catch22"
"4_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",30,"catch22"
"4_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.27652578319106,"catch22"
"4_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.15,"catch22"
"4_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.675,"catch22"
"4_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"4_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.131552040632528,"catch22"
"4_GunPointOldVersusYoung",1,"DN_Mean",400.318920066667,"catch22"
"4_GunPointOldVersusYoung",1,"DN_Spread_Std",90.2880373003673,"catch22"
"5_GunPointOldVersusYoung",1,"DN_HistogramMode_5",-0.442279543712989,"catch22"
"5_GunPointOldVersusYoung",1,"DN_HistogramMode_10",-0.583380561551243,"catch22"
"5_GunPointOldVersusYoung",1,"CO_f1ecac",18.0838639883919,"catch22"
"5_GunPointOldVersusYoung",1,"CO_FirstMin_ac",43,"catch22"
"5_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.693636819949749,"catch22"
"5_GunPointOldVersusYoung",1,"CO_trev_1_num",-0.000217399609848172,"catch22"
"5_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.214765100671141,"catch22"
"5_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",42,"catch22"
"5_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.04,"catch22"
"5_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"5_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",3.17806890434561,"catch22"
"5_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",24,"catch22"
"5_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",0.6,"catch22"
"5_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",-0.146666666666667,"catch22"
"5_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",0.293333333333333,"catch22"
"5_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.990215753907872,"catch22"
"5_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",19,"catch22"
"5_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.34267705901271,"catch22"
"5_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.175,"catch22"
"5_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.85,"catch22"
"5_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"5_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.16329926626017,"catch22"
"5_GunPointOldVersusYoung",1,"DN_Mean",346.848123333333,"catch22"
"5_GunPointOldVersusYoung",1,"DN_Spread_Std",93.3040469990912,"catch22"
"6_GunPointOldVersusYoung",1,"DN_HistogramMode_5",0.458903714761091,"catch22"
"6_GunPointOldVersusYoung",1,"DN_HistogramMode_10",0.58542857445203,"catch22"
"6_GunPointOldVersusYoung",1,"CO_f1ecac",14.8241309413362,"catch22"
"6_GunPointOldVersusYoung",1,"CO_FirstMin_ac",99,"catch22"
"6_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.725372284577574,"catch22"
"6_GunPointOldVersusYoung",1,"CO_trev_1_num",0.000342885805263541,"catch22"
"6_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.201342281879195,"catch22"
"6_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",104,"catch22"
"6_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0185185185185185,"catch22"
"6_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",33,"catch22"
"6_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",2.94600792105764,"catch22"
"6_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",20,"catch22"
"6_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",0.695652173913043,"catch22"
"6_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",0.02,"catch22"
"6_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",-0.72,"catch22"
"6_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.97418696050641,"catch22"
"6_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",22,"catch22"
"6_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.3507562409072,"catch22"
"6_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.15,"catch22"
"6_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.7,"catch22"
"6_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"6_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.156317304695267,"catch22"
"6_GunPointOldVersusYoung",1,"DN_Mean",441.849818533333,"catch22"
"6_GunPointOldVersusYoung",1,"DN_Spread_Std",86.5879403206688,"catch22"
"7_GunPointOldVersusYoung",1,"DN_HistogramMode_5",-0.877235577671926,"catch22"
"7_GunPointOldVersusYoung",1,"DN_HistogramMode_10",-0.98770330886914,"catch22"
"7_GunPointOldVersusYoung",1,"CO_f1ecac",21.3401529240583,"catch22"
"7_GunPointOldVersusYoung",1,"CO_FirstMin_ac",70,"catch22"
"7_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.851509067570005,"catch22"
"7_GunPointOldVersusYoung",1,"CO_trev_1_num",0.000349171859621602,"catch22"
"7_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.208053691275168,"catch22"
"7_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",76,"catch22"
"7_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0625,"catch22"
"7_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"7_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",3.53399450295447,"catch22"
"7_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",28,"catch22"
"7_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",0.67741935483871,"catch22"
"7_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",-0.0866666666666667,"catch22"
"7_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",0.54,"catch22"
"7_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.985845917333787,"catch22"
"7_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",26,"catch22"
"7_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.39666611757737,"catch22"
"7_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.175,"catch22"
"7_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.625,"catch22"
"7_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"7_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.134351600883628,"catch22"
"7_GunPointOldVersusYoung",1,"DN_Mean",390.272813,"catch22"
"7_GunPointOldVersusYoung",1,"DN_Spread_Std",88.8753203636684,"catch22"
"8_GunPointOldVersusYoung",1,"DN_HistogramMode_5",0.496224288473752,"catch22"
"8_GunPointOldVersusYoung",1,"DN_HistogramMode_10",0.620950210040256,"catch22"
"8_GunPointOldVersusYoung",1,"CO_f1ecac",19.3682367097687,"catch22"
"8_GunPointOldVersusYoung",1,"CO_FirstMin_ac",97,"catch22"
"8_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.751222245057486,"catch22"
"8_GunPointOldVersusYoung",1,"CO_trev_1_num",4.63304526019034e-05,"catch22"
"8_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.187919463087248,"catch22"
"8_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",103,"catch22"
"8_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0625,"catch22"
"8_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"8_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",3.54647780076957,"catch22"
"8_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",30,"catch22"
"8_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",0.65625,"catch22"
"8_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",0.173333333333333,"catch22"
"8_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",-0.713333333333333,"catch22"
"8_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.972463656211345,"catch22"
"8_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",25,"catch22"
"8_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.40961938633779,"catch22"
"8_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.825,"catch22"
"8_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.7,"catch22"
"8_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"8_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.151152872947343,"catch22"
"8_GunPointOldVersusYoung",1,"DN_Mean",435.308654466667,"catch22"
"8_GunPointOldVersusYoung",1,"DN_Spread_Std",83.7286898251678,"catch22"
"9_GunPointOldVersusYoung",1,"DN_HistogramMode_5",-0.579503369623778,"catch22"
"9_GunPointOldVersusYoung",1,"DN_HistogramMode_10",-0.717298042596929,"catch22"
"9_GunPointOldVersusYoung",1,"CO_f1ecac",19.7392834328205,"catch22"
"9_GunPointOldVersusYoung",1,"CO_FirstMin_ac",50,"catch22"
"9_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.761270715253682,"catch22"
"9_GunPointOldVersusYoung",1,"CO_trev_1_num",0.00356799543644987,"catch22"
"9_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.23489932885906,"catch22"
"9_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",46,"catch22"
"9_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.04,"catch22"
"9_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"9_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",1.09413619877098,"catch22"
"9_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",25,"catch22"
"9_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",0.703703703703704,"catch22"
"9_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",-0.04,"catch22"
"9_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",0.353333333333333,"catch22"
"9_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.989011091144745,"catch22"
"9_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",30,"catch22"
"9_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.31570726125105,"catch22"
"9_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.75,"catch22"
"9_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.85,"catch22"
"9_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"9_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.158902987738219,"catch22"
"9_GunPointOldVersusYoung",1,"DN_Mean",392.948667933333,"catch22"
"9_GunPointOldVersusYoung",1,"DN_Spread_Std",82.6136472069429,"catch22"
"10_GunPointOldVersusYoung",1,"DN_HistogramMode_5",-0.452585429889637,"catch22"
"10_GunPointOldVersusYoung",1,"DN_HistogramMode_10",-0.588876442791264,"catch22"
"10_GunPointOldVersusYoung",1,"CO_f1ecac",19.4952993657356,"catch22"
"10_GunPointOldVersusYoung",1,"CO_FirstMin_ac",48,"catch22"
"10_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.71989174550637,"catch22"
"10_GunPointOldVersusYoung",1,"CO_trev_1_num",0.000346612828390111,"catch22"
"10_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.248322147651007,"catch22"
"10_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",43,"catch22"
"10_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.04,"catch22"
"10_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"10_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",3.34633650259934,"catch22"
"10_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",25,"catch22"
"10_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",0.777777777777778,"catch22"
"10_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",-0.153333333333333,"catch22"
"10_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",0.32,"catch22"
"10_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.989907294895841,"catch22"
"10_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",36,"catch22"
"10_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.2532075490831,"catch22"
"10_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.15,"catch22"
"10_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.85,"catch22"
"10_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"10_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.147678379196361,"catch22"
"10_GunPointOldVersusYoung",1,"DN_Mean",328.0550358,"catch22"
"10_GunPointOldVersusYoung",1,"DN_Spread_Std",85.7152445439085,"catch22"
"11_GunPointOldVersusYoung",1,"DN_HistogramMode_5",-0.97228296091841,"catch22"
"11_GunPointOldVersusYoung",1,"DN_HistogramMode_10",1.21572585393426,"catch22"
"11_GunPointOldVersusYoung",1,"CO_f1ecac",23.2998372654583,"catch22"
"11_GunPointOldVersusYoung",1,"CO_FirstMin_ac",59,"catch22"
"11_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",1.04572929404667,"catch22"
"11_GunPointOldVersusYoung",1,"CO_trev_1_num",6.95376325710755e-05,"catch22"
"11_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.288590604026846,"catch22"
"11_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",64,"catch22"
"11_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0625,"catch22"
"11_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",39,"catch22"
"11_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",4.56109356156459,"catch22"
"11_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",30,"catch22"
"11_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",1.24242424242424,"catch22"
"11_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",-0.0866666666666667,"catch22"
"11_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",0.516666666666667,"catch22"
"11_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.986037125764432,"catch22"
"11_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",35,"catch22"
"11_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.27652578319106,"catch22"
"11_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.15,"catch22"
"11_GunPointOldVersusYoung",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.75,"catch22"
"11_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_centroid",0.0490873852123438,"catch22"
"11_GunPointOldVersusYoung",1,"FC_LocalSimple_mean3_stderr",0.118121358579558,"catch22"
"11_GunPointOldVersusYoung",1,"DN_Mean",355.434912733334,"catch22"
"11_GunPointOldVersusYoung",1,"DN_Spread_Std",102.356750795394,"catch22"
"12_GunPointOldVersusYoung",1,"DN_HistogramMode_5",-0.824906708612627,"catch22"
"12_GunPointOldVersusYoung",1,"DN_HistogramMode_10",0.141185149365282,"catch22"
"12_GunPointOldVersusYoung",1,"CO_f1ecac",23.1837833107787,"catch22"
"12_GunPointOldVersusYoung",1,"CO_FirstMin_ac",57,"catch22"
"12_GunPointOldVersusYoung",1,"CO_HistogramAMI_even_2_5",0.959670106564893,"catch22"
"12_GunPointOldVersusYoung",1,"CO_trev_1_num",4.25962188511294e-05,"catch22"
"12_GunPointOldVersusYoung",1,"MD_hrv_classic_pnn40",0.275167785234899,"catch22"
"12_GunPointOldVersusYoung",1,"SB_BinaryStats_mean_longstretch1",63,"catch22"
"12_GunPointOldVersusYoung",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0625,"catch22"
"12_GunPointOldVersusYoung",1,"PD_PeriodicityWang_th0_01",39,"catch22"
"12_GunPointOldVersusYoung",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",4.72863119927128,"catch22"
"12_GunPointOldVersusYoung",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",30,"catch22"
"12_GunPointOldVersusYoung",1,"FC_LocalSimple_mean1_tauresrat",1.125,"catch22"
"12_GunPointOldVersusYoung",1,"DN_OutlierInclude_p_001_mdrmd",-0.0600000000000001,"catch22"
"12_GunPointOldVersusYoung",1,"DN_OutlierInclude_n_001_mdrmd",0.48,"catch22"
"12_GunPointOldVersusYoung",1,"SP_Summaries_welch_rect_area_5_1",0.986497552863673,"catch22"
"12_GunPointOldVersusYoung",1,"SB_BinaryStats_diff_longstretch0",30,"catch22"
"12_GunPointOldVersusYoung",1,"SB_MotifThree_quantile_hh",1.22988931497514,"catch22"
"12_GunPointOldVersusYoung",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.175,"catch22"
