"id","group","names","values","feature_set"
"3_PowerCons",1,"DN_Spread_Std",0.678155778781882,"catch22"
"4_PowerCons",1,"DN_HistogramMode_5",-0.317533989072774,"catch22"
"4_PowerCons",1,"DN_HistogramMode_10",-0.633125325084025,"catch22"
"4_PowerCons",1,"CO_f1ecac",6.46427236905555,"catch22"
"4_PowerCons",1,"CO_FirstMin_ac",19,"catch22"
"4_PowerCons",1,"CO_HistogramAMI_even_2_5",0.43004833198195,"catch22"
"4_PowerCons",1,"CO_trev_1_num",0.147916599894324,"catch22"
"4_PowerCons",1,"MD_hrv_classic_pnn40",0.587412587412587,"catch22"
"4_PowerCons",1,"SB_BinaryStats_mean_longstretch1",22,"catch22"
"4_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0153061224489796,"catch22"
"4_PowerCons",1,"PD_PeriodicityWang_th0_01",39,"catch22"
"4_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.251170482328819,"catch22"
"4_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",9,"catch22"
"4_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.2,"catch22"
"4_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",-0.881944444444444,"catch22"
"4_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",-0.0763888888888888,"catch22"
"4_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.845390698049773,"catch22"
"4_PowerCons",1,"SB_BinaryStats_diff_longstretch0",14,"catch22"
"4_PowerCons",1,"SB_MotifThree_quantile_hh",1.58473050895644,"catch22"
"4_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.82051282051282,"catch22"
"4_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.282051282051282,"catch22"
"4_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.171805848243203,"catch22"
"4_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.653467650164168,"catch22"
"4_PowerCons",1,"DN_Mean",0.937152777777779,"catch22"
"4_PowerCons",1,"DN_Spread_Std",0.850783812361781,"catch22"
"5_PowerCons",1,"DN_HistogramMode_5",-0.479331134176846,"catch22"
"5_PowerCons",1,"DN_HistogramMode_10",-0.636404517858557,"catch22"
"5_PowerCons",1,"CO_f1ecac",9.25499141098727,"catch22"
"5_PowerCons",1,"CO_FirstMin_ac",24,"catch22"
"5_PowerCons",1,"CO_HistogramAMI_even_2_5",0.461444953076041,"catch22"
"5_PowerCons",1,"CO_trev_1_num",0.0020969052060201,"catch22"
"5_PowerCons",1,"MD_hrv_classic_pnn40",0.622377622377622,"catch22"
"5_PowerCons",1,"SB_BinaryStats_mean_longstretch1",24,"catch22"
"5_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0364583333333333,"catch22"
"5_PowerCons",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"5_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.549306443890649,"catch22"
"5_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",15,"catch22"
"5_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.117647058823529,"catch22"
"5_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",-0.125,"catch22"
"5_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",0.215277777777778,"catch22"
"5_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.894547922485412,"catch22"
"5_PowerCons",1,"SB_BinaryStats_diff_longstretch0",8,"catch22"
"5_PowerCons",1,"SB_MotifThree_quantile_hh",1.612863117912,"catch22"
"5_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.846153846153846,"catch22"
"5_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.846153846153846,"catch22"
"5_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.0981747704246875,"catch22"
"5_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.480406128800047,"catch22"
"5_PowerCons",1,"DN_Mean",0.614027777777778,"catch22"
"5_PowerCons",1,"DN_Spread_Std",0.49658317769519,"catch22"
"6_PowerCons",1,"DN_HistogramMode_5",-0.0858629621214868,"catch22"
"6_PowerCons",1,"DN_HistogramMode_10",-0.366869019973626,"catch22"
"6_PowerCons",1,"CO_f1ecac",5.11112816767574,"catch22"
"6_PowerCons",1,"CO_FirstMin_ac",11,"catch22"
"6_PowerCons",1,"CO_HistogramAMI_even_2_5",0.227268059068129,"catch22"
"6_PowerCons",1,"CO_trev_1_num",0.279943390594315,"catch22"
"6_PowerCons",1,"MD_hrv_classic_pnn40",0.552447552447552,"catch22"
"6_PowerCons",1,"SB_BinaryStats_mean_longstretch1",12,"catch22"
"6_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.042962962962963,"catch22"
"6_PowerCons",1,"PD_PeriodicityWang_th0_01",21,"catch22"
"6_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.199083618535998,"catch22"
"6_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",7,"catch22"
"6_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.222222222222222,"catch22"
"6_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",0.340277777777778,"catch22"
"6_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",-0.194444444444444,"catch22"
"6_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.818087027057056,"catch22"
"6_PowerCons",1,"SB_BinaryStats_diff_longstretch0",13,"catch22"
"6_PowerCons",1,"SB_MotifThree_quantile_hh",1.8139486202758,"catch22"
"6_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.256410256410256,"catch22"
"6_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.846153846153846,"catch22"
"6_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.269980618667891,"catch22"
"6_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.732526446975992,"catch22"
"6_PowerCons",1,"DN_Mean",0.521597222222222,"catch22"
"6_PowerCons",1,"DN_Spread_Std",0.542692926855845,"catch22"
"7_PowerCons",1,"DN_HistogramMode_5",-0.47453261348075,"catch22"
"7_PowerCons",1,"DN_HistogramMode_10",-0.734140570749299,"catch22"
"7_PowerCons",1,"CO_f1ecac",16.493385272191,"catch22"
"7_PowerCons",1,"CO_FirstMin_ac",41,"catch22"
"7_PowerCons",1,"CO_HistogramAMI_even_2_5",0.49323335210111,"catch22"
"7_PowerCons",1,"CO_trev_1_num",0.0131463039513636,"catch22"
"7_PowerCons",1,"MD_hrv_classic_pnn40",0.503496503496504,"catch22"
"7_PowerCons",1,"SB_BinaryStats_mean_longstretch1",53,"catch22"
"7_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.04,"catch22"
"7_PowerCons",1,"PD_PeriodicityWang_th0_01",16,"catch22"
"7_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.353064467141996,"catch22"
"7_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",23,"catch22"
"7_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.08,"catch22"
"7_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",-0.0277777777777778,"catch22"
"7_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",0.4375,"catch22"
"7_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.823963437417075,"catch22"
"7_PowerCons",1,"SB_BinaryStats_diff_longstretch0",5,"catch22"
"7_PowerCons",1,"SB_MotifThree_quantile_hh",1.64480218946272,"catch22"
"7_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.846153846153846,"catch22"
"7_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.564102564102564,"catch22"
"7_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.0736310778185156,"catch22"
"7_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.586689977784358,"catch22"
"7_PowerCons",1,"DN_Mean",0.744375,"catch22"
"7_PowerCons",1,"DN_Spread_Std",0.618239909472315,"catch22"
"8_PowerCons",1,"DN_HistogramMode_5",-0.179997057179725,"catch22"
"8_PowerCons",1,"DN_HistogramMode_10",-0.437590822953996,"catch22"
"8_PowerCons",1,"CO_f1ecac",9.04693824475887,"catch22"
"8_PowerCons",1,"CO_FirstMin_ac",32,"catch22"
"8_PowerCons",1,"CO_HistogramAMI_even_2_5",0.427332152834207,"catch22"
"8_PowerCons",1,"CO_trev_1_num",-0.0684510223580435,"catch22"
"8_PowerCons",1,"MD_hrv_classic_pnn40",0.391608391608392,"catch22"
"8_PowerCons",1,"SB_BinaryStats_mean_longstretch1",33,"catch22"
"8_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0166666666666667,"catch22"
"8_PowerCons",1,"PD_PeriodicityWang_th0_01",39,"catch22"
"8_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.312977011237016,"catch22"
"8_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",12,"catch22"
"8_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.142857142857143,"catch22"
"8_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",0.923611111111111,"catch22"
"8_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",0.215277777777778,"catch22"
"8_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.893424022527797,"catch22"
"8_PowerCons",1,"SB_BinaryStats_diff_longstretch0",10,"catch22"
"8_PowerCons",1,"SB_MotifThree_quantile_hh",1.6794842747405,"catch22"
"8_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.846153846153846,"catch22"
"8_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.846153846153846,"catch22"
"8_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.147262155637031,"catch22"
"8_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.455517883248355,"catch22"
"8_PowerCons",1,"DN_Mean",0.863750000000001,"catch22"
"8_PowerCons",1,"DN_Spread_Std",1.0986290725995,"catch22"
"9_PowerCons",1,"DN_HistogramMode_5",-0.336566015266303,"catch22"
"9_PowerCons",1,"DN_HistogramMode_10",-0.532808603747411,"catch22"
"9_PowerCons",1,"CO_f1ecac",9.84320639580832,"catch22"
"9_PowerCons",1,"CO_FirstMin_ac",37,"catch22"
"9_PowerCons",1,"CO_HistogramAMI_even_2_5",0.512903568299199,"catch22"
"9_PowerCons",1,"CO_trev_1_num",-0.000389514862555697,"catch22"
"9_PowerCons",1,"MD_hrv_classic_pnn40",0.405594405594406,"catch22"
"9_PowerCons",1,"SB_BinaryStats_mean_longstretch1",35,"catch22"
"9_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0408163265306122,"catch22"
"9_PowerCons",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"9_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.538675140147084,"catch22"
"9_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",19,"catch22"
"9_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.15,"catch22"
"9_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",-0.125,"catch22"
"9_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",0.270833333333333,"catch22"
"9_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.892884876463068,"catch22"
"9_PowerCons",1,"SB_BinaryStats_diff_longstretch0",9,"catch22"
"9_PowerCons",1,"SB_MotifThree_quantile_hh",1.5776474341053,"catch22"
"9_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.846153846153846,"catch22"
"9_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.846153846153846,"catch22"
"9_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.0981747704246875,"catch22"
"9_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.485057472922974,"catch22"
"9_PowerCons",1,"DN_Mean",0.678402777777779,"catch22"
"9_PowerCons",1,"DN_Spread_Std",0.779647278321184,"catch22"
"10_PowerCons",1,"DN_HistogramMode_5",-0.476432108427489,"catch22"
"10_PowerCons",1,"DN_HistogramMode_10",-0.690599159771521,"catch22"
"10_PowerCons",1,"CO_f1ecac",8.18711011153233,"catch22"
"10_PowerCons",1,"CO_FirstMin_ac",22,"catch22"
"10_PowerCons",1,"CO_HistogramAMI_even_2_5",0.503540648741574,"catch22"
"10_PowerCons",1,"CO_trev_1_num",0.0904256612655413,"catch22"
"10_PowerCons",1,"MD_hrv_classic_pnn40",0.657342657342657,"catch22"
"10_PowerCons",1,"SB_BinaryStats_mean_longstretch1",21,"catch22"
"10_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0205761316872428,"catch22"
"10_PowerCons",1,"PD_PeriodicityWang_th0_01",32,"catch22"
"10_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.433433846001805,"catch22"
"10_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",14,"catch22"
"10_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.133333333333333,"catch22"
"10_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",0.722222222222222,"catch22"
"10_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",-0.0763888888888888,"catch22"
"10_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.883079155820972,"catch22"
"10_PowerCons",1,"SB_BinaryStats_diff_longstretch0",7,"catch22"
"10_PowerCons",1,"SB_MotifThree_quantile_hh",1.61155324919618,"catch22"
"10_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.179487179487179,"catch22"
"10_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.692307692307692,"catch22"
"10_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.147262155637031,"catch22"
"10_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.522165659531589,"catch22"
"10_PowerCons",1,"DN_Mean",0.707083333333333,"catch22"
"10_PowerCons",1,"DN_Spread_Std",0.604668174620263,"catch22"
"11_PowerCons",1,"DN_HistogramMode_5",-0.141848449125228,"catch22"
"11_PowerCons",1,"DN_HistogramMode_10",-0.383611931652955,"catch22"
"11_PowerCons",1,"CO_f1ecac",9.40016754807655,"catch22"
"11_PowerCons",1,"CO_FirstMin_ac",20,"catch22"
"11_PowerCons",1,"CO_HistogramAMI_even_2_5",0.433941341350736,"catch22"
"11_PowerCons",1,"CO_trev_1_num",-0.0171187650438149,"catch22"
"11_PowerCons",1,"MD_hrv_classic_pnn40",0.475524475524476,"catch22"
"11_PowerCons",1,"SB_BinaryStats_mean_longstretch1",20,"catch22"
"11_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0208333333333333,"catch22"
"11_PowerCons",1,"PD_PeriodicityWang_th0_01",33,"catch22"
"11_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.644197840074045,"catch22"
"11_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",15,"catch22"
"11_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.125,"catch22"
"11_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",0.854166666666667,"catch22"
"11_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",-0.201388888888889,"catch22"
"11_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.947925653139859,"catch22"
"11_PowerCons",1,"SB_BinaryStats_diff_longstretch0",8,"catch22"
"11_PowerCons",1,"SB_MotifThree_quantile_hh",1.60345574364466,"catch22"
"11_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.179487179487179,"catch22"
"11_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.179487179487179,"catch22"
"11_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.122718463030859,"catch22"
"11_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.426347631160489,"catch22"
"11_PowerCons",1,"DN_Mean",0.690972222222223,"catch22"
"11_PowerCons",1,"DN_Spread_Std",0.881026355895464,"catch22"
"12_PowerCons",1,"DN_HistogramMode_5",0.18163598754506,"catch22"
"12_PowerCons",1,"DN_HistogramMode_10",-0.15565756963123,"catch22"
"12_PowerCons",1,"CO_f1ecac",7.44404769944903,"catch22"
"12_PowerCons",1,"CO_FirstMin_ac",19,"catch22"
"12_PowerCons",1,"CO_HistogramAMI_even_2_5",0.304280082828366,"catch22"
"12_PowerCons",1,"CO_trev_1_num",0.0564649075715033,"catch22"
"12_PowerCons",1,"MD_hrv_classic_pnn40",0.454545454545455,"catch22"
"12_PowerCons",1,"SB_BinaryStats_mean_longstretch1",25,"catch22"
"12_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0612244897959184,"catch22"
"12_PowerCons",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"12_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.329703557796056,"catch22"
"12_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",16,"catch22"
"12_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.111111111111111,"catch22"
"12_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",0.145833333333333,"catch22"
"12_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",-0.111111111111111,"catch22"
"12_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.91989458341542,"catch22"
"12_PowerCons",1,"SB_BinaryStats_diff_longstretch0",8,"catch22"
"12_PowerCons",1,"SB_MotifThree_quantile_hh",1.88598919662376,"catch22"
"12_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.153846153846154,"catch22"
"12_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.846153846153846,"catch22"
"12_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.147262155637031,"catch22"
"12_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.557670497263506,"catch22"
"12_PowerCons",1,"DN_Mean",0.553680555555556,"catch22"
"12_PowerCons",1,"DN_Spread_Std",0.717475904449357,"catch22"
"13_PowerCons",1,"DN_HistogramMode_5",-0.212575776621444,"catch22"
"13_PowerCons",1,"DN_HistogramMode_10",-0.421995653168959,"catch22"
"13_PowerCons",1,"CO_f1ecac",11.1233515766318,"catch22"
"13_PowerCons",1,"CO_FirstMin_ac",27,"catch22"
"13_PowerCons",1,"CO_HistogramAMI_even_2_5",0.452267606756265,"catch22"
"13_PowerCons",1,"CO_trev_1_num",-0.0214248463346325,"catch22"
"13_PowerCons",1,"MD_hrv_classic_pnn40",0.475524475524476,"catch22"
"13_PowerCons",1,"SB_BinaryStats_mean_longstretch1",27,"catch22"
"13_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0272108843537415,"catch22"
"13_PowerCons",1,"PD_PeriodicityWang_th0_01",0,"catch22"
"13_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.310940339087168,"catch22"
"13_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",16,"catch22"
"13_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.111111111111111,"catch22"
"13_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",-0.277777777777778,"catch22"
"13_PowerCons",1,"DN_OutlierInclude_n_001_mdrmd",0.114583333333333,"catch22"
"13_PowerCons",1,"SP_Summaries_welch_rect_area_5_1",0.895582744876816,"catch22"
"13_PowerCons",1,"SB_BinaryStats_diff_longstretch0",7,"catch22"
"13_PowerCons",1,"SB_MotifThree_quantile_hh",1.728857340821,"catch22"
"13_PowerCons",1,"SC_FluctAnal_2_rsrangefit_50_1_logi_prop_r1",0.846153846153846,"catch22"
"13_PowerCons",1,"SC_FluctAnal_2_dfa_50_1_2_logi_prop_r1",0.769230769230769,"catch22"
"13_PowerCons",1,"SP_Summaries_welch_rect_centroid",0.0981747704246875,"catch22"
"13_PowerCons",1,"FC_LocalSimple_mean3_stderr",0.496022565786856,"catch22"
"13_PowerCons",1,"DN_Mean",0.512361111111111,"catch22"
"13_PowerCons",1,"DN_Spread_Std",0.58972434725879,"catch22"
"14_PowerCons",1,"DN_HistogramMode_5",-0.382191027167072,"catch22"
"14_PowerCons",1,"DN_HistogramMode_10",-0.594422401122401,"catch22"
"14_PowerCons",1,"CO_f1ecac",11.0476536478368,"catch22"
"14_PowerCons",1,"CO_FirstMin_ac",42,"catch22"
"14_PowerCons",1,"CO_HistogramAMI_even_2_5",0.725991233323647,"catch22"
"14_PowerCons",1,"CO_trev_1_num",0.210438548781465,"catch22"
"14_PowerCons",1,"MD_hrv_classic_pnn40",0.321678321678322,"catch22"
"14_PowerCons",1,"SB_BinaryStats_mean_longstretch1",43,"catch22"
"14_PowerCons",1,"SB_TransitionMatrix_3ac_sumdiagcov",0.0204081632653061,"catch22"
"14_PowerCons",1,"PD_PeriodicityWang_th0_01",29,"catch22"
"14_PowerCons",1,"CO_Embed2_Dist_tau_d_expfit_meandiff",0.236323993518581,"catch22"
"14_PowerCons",1,"IN_AutoMutualInfoStats_40_gaussian_fmmi",18,"catch22"
"14_PowerCons",1,"FC_LocalSimple_mean1_tauresrat",0.157894736842105,"catch22"
"14_PowerCons",1,"DN_OutlierInclude_p_001_mdrmd",-0.104166666666667,"catch22"
