"","target","id","set_split","problem","timepoint","values"
"53","1","1_Beef","Train","Beef",53,0.89985491
"54","1","1_Beef","Train","Beef",54,0.93091452
"55","1","1_Beef","Train","Beef",55,0.9300779
"56","1","1_Beef","Train","Beef",56,0.92788177
"57","1","1_Beef","Train","Beef",57,0.90654789
"58","1","1_Beef","Train","Beef",58,0.85906955
"59","1","1_Beef","Train","Beef",59,0.80803557
"60","1","1_Beef","Train","Beef",60,0.76913261
"61","1","1_Beef","Train","Beef",61,0.73796841
"62","1","1_Beef","Train","Beef",62,0.69770595
"63","1","1_Beef","Train","Beef",63,0.65587481
"64","1","1_Beef","Train","Beef",64,0.63161275
"65","1","1_Beef","Train","Beef",65,0.65409699
"66","1","1_Beef","Train","Beef",66,0.66005793
"67","1","1_Beef","Train","Beef",67,0.633286
"68","1","1_Beef","Train","Beef",68,0.62136413
"69","1","1_Beef","Train","Beef",69,0.57942841
"70","1","1_Beef","Train","Beef",70,0.50622393
"71","1","1_Beef","Train","Beef",71,0.40865281
"72","1","1_Beef","Train","Beef",72,0.35416775
"73","1","1_Beef","Train","Beef",73,0.30271546
"74","1","1_Beef","Train","Beef",74,0.24195573
"75","1","1_Beef","Train","Beef",75,0.27155126
"76","1","1_Beef","Train","Beef",76,0.34255961
"77","1","1_Beef","Train","Beef",77,0.43688882
"78","1","1_Beef","Train","Beef",78,0.58298406
"79","1","1_Beef","Train","Beef",79,0.73326241
"80","1","1_Beef","Train","Beef",80,0.82319935
"81","1","1_Beef","Train","Beef",81,0.88301787
"82","1","1_Beef","Train","Beef",82,0.95737272
"83","1","1_Beef","Train","Beef",83,1.0084067
"84","1","1_Beef","Train","Beef",84,1.0608002
"85","1","1_Beef","Train","Beef",85,1.1153898
"86","1","1_Beef","Train","Beef",86,1.1656918
"87","1","1_Beef","Train","Beef",87,1.2260332
"88","1","1_Beef","Train","Beef",88,1.2691192
"89","1","1_Beef","Train","Beef",89,1.3208853
"90","1","1_Beef","Train","Beef",90,1.3456702
"91","1","1_Beef","Train","Beef",91,1.3500625
"92","1","1_Beef","Train","Beef",92,1.3593699
"93","1","1_Beef","Train","Beef",93,1.3366765
"94","1","1_Beef","Train","Beef",94,1.3083359
"95","1","1_Beef","Train","Beef",95,1.3273691
"96","1","1_Beef","Train","Beef",96,1.3673178
"97","1","1_Beef","Train","Beef",97,1.305094
"98","1","1_Beef","Train","Beef",98,1.1813784
"99","1","1_Beef","Train","Beef",99,1.064565
"100","1","1_Beef","Train","Beef",100,0.93708462
"101","1","1_Beef","Train","Beef",101,0.82142153
"102","1","1_Beef","Train","Beef",102,0.72217716
"103","1","1_Beef","Train","Beef",103,0.63746911
"104","1","1_Beef","Train","Beef",104,0.54449942
"105","1","1_Beef","Train","Beef",105,0.48614498
"106","1","1_Beef","Train","Beef",106,0.48196187
"107","1","1_Beef","Train","Beef",107,0.48164814
"108","1","1_Beef","Train","Beef",108,0.46303328
"109","1","1_Beef","Train","Beef",109,0.41660072
"110","1","1_Beef","Train","Beef",110,0.3624294
"111","1","1_Beef","Train","Beef",111,0.33753988
"112","1","1_Beef","Train","Beef",112,0.32624547
"113","1","1_Beef","Train","Beef",113,0.31380071
"114","1","1_Beef","Train","Beef",114,0.30292461
"115","1","1_Beef","Train","Beef",115,0.31265035
"116","1","1_Beef","Train","Beef",116,0.35123957
"117","1","1_Beef","Train","Beef",117,0.37246887
"118","1","1_Beef","Train","Beef",118,0.37968475
"119","1","1_Beef","Train","Beef",119,0.39139746
"120","1","1_Beef","Train","Beef",120,0.41283592
"121","1","1_Beef","Train","Beef",121,0.41733277
"122","1","1_Beef","Train","Beef",122,0.39965911
"123","1","1_Beef","Train","Beef",123,0.41419543
"124","1","1_Beef","Train","Beef",124,0.44431385
"125","1","1_Beef","Train","Beef",125,0.45550368
"126","1","1_Beef","Train","Beef",126,0.44650998
"127","1","1_Beef","Train","Beef",127,0.45895475
"128","1","1_Beef","Train","Beef",128,0.49430205
"129","1","1_Beef","Train","Beef",129,0.51385811
"130","1","1_Beef","Train","Beef",130,0.50946584
"131","1","1_Beef","Train","Beef",131,0.49210592
"132","1","1_Beef","Train","Beef",132,0.43730713
"133","1","1_Beef","Train","Beef",133,0.39432564
"134","1","1_Beef","Train","Beef",134,0.36378891
"135","1","1_Beef","Train","Beef",135,0.2803358
"136","1","1_Beef","Train","Beef",136,0.22145848
"137","1","1_Beef","Train","Beef",137,0.17492134
"138","1","1_Beef","Train","Beef",138,0.13246274
"139","1","1_Beef","Train","Beef",139,0.11939051
"140","1","1_Beef","Train","Beef",140,0.10663201
"141","1","1_Beef","Train","Beef",141,0.086134757
"142","1","1_Beef","Train","Beef",142,0.054238516
"143","1","1_Beef","Train","Beef",143,0.025793345
"144","1","1_Beef","Train","Beef",144,0.0039365768
"145","1","1_Beef","Train","Beef",145,-0.030783265
"146","1","1_Beef","Train","Beef",146,-0.086941564
"147","1","1_Beef","Train","Beef",147,-0.11674625
"148","1","1_Beef","Train","Beef",148,-0.11350433
"149","1","1_Beef","Train","Beef",149,-0.11862865
"150","1","1_Beef","Train","Beef",150,-0.13839386
"151","1","1_Beef","Train","Beef",151,-0.14414564
"152","1","1_Beef","Train","Beef",152,-0.15815907
"153","1","1_Beef","Train","Beef",153,-0.18649966
"154","1","1_Beef","Train","Beef",154,-0.22017373
"155","1","1_Beef","Train","Beef",155,-0.25729886
"156","1","1_Beef","Train","Beef",156,-0.26692002
"157","1","1_Beef","Train","Beef",157,-0.26566509
"158","1","1_Beef","Train","Beef",158,-0.27497251
"159","1","1_Beef","Train","Beef",159,-0.29599266
"160","1","1_Beef","Train","Beef",160,-0.31554872
"161","1","1_Beef","Train","Beef",161,-0.30111697
"162","1","1_Beef","Train","Beef",162,-0.29076377
"163","1","1_Beef","Train","Beef",163,-0.29076377
"164","1","1_Beef","Train","Beef",164,-0.25991331
"165","1","1_Beef","Train","Beef",165,-0.23502378
"166","1","1_Beef","Train","Beef",166,-0.24307627
"167","1","1_Beef","Train","Beef",167,-0.26210944
"168","1","1_Beef","Train","Beef",168,-0.27340385
"169","1","1_Beef","Train","Beef",169,-0.28584861
"170","1","1_Beef","Train","Beef",170,-0.29777048
"171","1","1_Beef","Train","Beef",171,-0.31638534
"172","1","1_Beef","Train","Beef",172,-0.33719633
"173","1","1_Beef","Train","Beef",173,-0.34639918
"174","1","1_Beef","Train","Beef",174,-0.36741932
"175","1","1_Beef","Train","Beef",175,-0.3953416
"176","1","1_Beef","Train","Beef",176,-0.42598291
"177","1","1_Beef","Train","Beef",177,-0.43204843
"178","1","1_Beef","Train","Beef",178,-0.40360325
"179","1","1_Beef","Train","Beef",179,-0.42033571
"180","1","1_Beef","Train","Beef",180,-0.41928993
"181","1","1_Beef","Train","Beef",181,-0.38226938
"182","1","1_Beef","Train","Beef",182,-0.39335463
"183","1","1_Beef","Train","Beef",183,-0.38843947
"184","1","1_Beef","Train","Beef",184,-0.36721017
"185","1","1_Beef","Train","Beef",185,-0.36198127
"186","1","1_Beef","Train","Beef",186,-0.34503967
"187","1","1_Beef","Train","Beef",187,-0.31795401
"188","1","1_Beef","Train","Beef",188,-0.3066596
"189","1","1_Beef","Train","Beef",189,-0.31690823
"190","1","1_Beef","Train","Beef",190,-0.32747059
"191","1","1_Beef","Train","Beef",191,-0.31544414
"192","1","1_Beef","Train","Beef",192,-0.29912999
"193","1","1_Beef","Train","Beef",193,-0.29881626
"194","1","1_Beef","Train","Beef",194,-0.28940426
"195","1","1_Beef","Train","Beef",195,-0.25646224
"196","1","1_Beef","Train","Beef",196,-0.24778228
"197","1","1_Beef","Train","Beef",197,-0.22895827
"198","1","1_Beef","Train","Beef",198,-0.19800323
"199","1","1_Beef","Train","Beef",199,-0.18566304
"200","1","1_Beef","Train","Beef",200,-0.14184493
"201","1","1_Beef","Train","Beef",201,-0.068326709
"202","1","1_Beef","Train","Beef",202,-0.023985706
"203","1","1_Beef","Train","Beef",203,-0.016978991
"204","1","1_Beef","Train","Beef",204,-0.07648378
"205","1","1_Beef","Train","Beef",205,-0.13400159
"206","1","1_Beef","Train","Beef",206,-0.13745266
"207","1","1_Beef","Train","Beef",207,-0.15198898
"208","1","1_Beef","Train","Beef",208,-0.15251187
"209","1","1_Beef","Train","Beef",209,-0.12772692
"210","1","1_Beef","Train","Beef",210,-0.093425389
"211","1","1_Beef","Train","Beef",211,-0.055045323
"212","1","1_Beef","Train","Beef",212,-0.051489677
"213","1","1_Beef","Train","Beef",213,-0.063934439
"214","1","1_Beef","Train","Beef",214,-0.089556009
"215","1","1_Beef","Train","Beef",215,-0.11737371
"216","1","1_Beef","Train","Beef",216,-0.15815907
"217","1","1_Beef","Train","Beef",217,-0.20208176
"218","1","1_Beef","Train","Beef",218,-0.2320956
"219","1","1_Beef","Train","Beef",219,-0.24433121
"220","1","1_Beef","Train","Beef",220,-0.20511452
"221","1","1_Beef","Train","Beef",221,-0.15679956
"222","1","1_Beef","Train","Beef",222,-0.17238166
"223","1","1_Beef","Train","Beef",223,-0.21191208
"224","1","1_Beef","Train","Beef",224,-0.26859327
"225","1","1_Beef","Train","Beef",225,-0.3113656
"226","1","1_Beef","Train","Beef",226,-0.32360121
"227","1","1_Beef","Train","Beef",227,-0.33949704
"228","1","1_Beef","Train","Beef",228,-0.33719633
"229","1","1_Beef","Train","Beef",229,-0.31554872
"230","1","1_Beef","Train","Beef",230,-0.27675034
"231","1","1_Beef","Train","Beef",231,-0.23429174
"232","1","1_Beef","Train","Beef",232,-0.22027831
"233","1","1_Beef","Train","Beef",233,-0.17740139
"234","1","1_Beef","Train","Beef",234,-0.12187056
"235","1","1_Beef","Train","Beef",235,-0.080457738
"236","1","1_Beef","Train","Beef",236,-0.032038199
"237","1","1_Beef","Train","Beef",237,0.029035258
"238","1","1_Beef","Train","Beef",238,0.078814308
"239","1","1_Beef","Train","Beef",239,0.13413598
"240","1","1_Beef","Train","Beef",240,0.22271341
"241","1","1_Beef","Train","Beef",241,0.32070284
"242","1","1_Beef","Train","Beef",242,0.44305891
"243","1","1_Beef","Train","Beef",243,0.53958426
"244","1","1_Beef","Train","Beef",244,0.57263085
"245","1","1_Beef","Train","Beef",245,0.6563977
"246","1","1_Beef","Train","Beef",246,0.77049212
"247","1","1_Beef","Train","Beef",247,0.86304351
"248","1","1_Beef","Train","Beef",248,0.88124005
"249","1","1_Beef","Train","Beef",249,0.74873993
"250","1","1_Beef","Train","Beef",250,0.48081151
"251","1","1_Beef","Train","Beef",251,0.16885583
"252","1","1_Beef","Train","Beef",252,-0.2033367
"253","1","1_Beef","Train","Beef",253,-0.41081912
"254","1","1_Beef","Train","Beef",254,-0.56841792
"255","1","1_Beef","Train","Beef",255,-0.63001427
"256","1","1_Beef","Train","Beef",256,-0.67205456
"257","1","1_Beef","Train","Beef",257,-0.69223808
"258","1","1_Beef","Train","Beef",258,-0.70102262
"259","1","1_Beef","Train","Beef",259,-0.69934938
"260","1","1_Beef","Train","Beef",260,-0.71074836
"261","1","1_Beef","Train","Beef",261,-0.76084114
"262","1","1_Beef","Train","Beef",262,-0.74233087
"263","1","1_Beef","Train","Beef",263,-0.73647451
"264","1","1_Beef","Train","Beef",264,-0.76722039
"265","1","1_Beef","Train","Beef",265,-0.76554715
"266","1","1_Beef","Train","Beef",266,-0.75174287
"267","1","1_Beef","Train","Beef",267,-0.72737624
"268","1","1_Beef","Train","Beef",268,-0.67278661
"269","1","1_Beef","Train","Beef",269,-0.59393492
"270","1","1_Beef","Train","Beef",270,-0.64183157
"271","1","1_Beef","Train","Beef",271,-0.59947754
"272","1","1_Beef","Train","Beef",272,-0.52784172
"273","1","1_Beef","Train","Beef",273,-0.48381445
"274","1","1_Beef","Train","Beef",274,-0.46363093
"275","1","1_Beef","Train","Beef",275,-0.44930377
"276","1","1_Beef","Train","Beef",276,-0.4146885
"277","1","1_Beef","Train","Beef",277,-0.39565534
"278","1","1_Beef","Train","Beef",278,-0.33897415
"279","1","1_Beef","Train","Beef",279,-0.24893263
"280","1","1_Beef","Train","Beef",280,-0.18461726
"281","1","1_Beef","Train","Beef",281,-0.16265592
"282","1","1_Beef","Train","Beef",282,-0.11015784
"283","1","1_Beef","Train","Beef",283,-0.0056845842
"284","1","1_Beef","Train","Beef",284,0.011257025
"285","1","1_Beef","Train","Beef",285,-0.0062074734
"286","1","1_Beef","Train","Beef",286,0.053192738
"287","1","1_Beef","Train","Beef",287,0.19876509
"288","1","1_Beef","Train","Beef",288,0.22856977
"289","1","1_Beef","Train","Beef",289,0.22877893
"290","1","1_Beef","Train","Beef",290,0.28138158
"291","1","1_Beef","Train","Beef",291,0.30072848
"292","1","1_Beef","Train","Beef",292,0.32530427
"293","1","1_Beef","Train","Beef",293,0.33032401
"294","1","1_Beef","Train","Beef",294,0.30857182
"295","1","1_Beef","Train","Beef",295,0.29790488
"296","1","1_Beef","Train","Beef",296,0.24362898
"297","1","1_Beef","Train","Beef",297,0.3355529
"298","1","1_Beef","Train","Beef",298,0.36086073
"299","1","1_Beef","Train","Beef",299,0.35845544
"300","1","1_Beef","Train","Beef",300,0.35803713
"301","1","1_Beef","Train","Beef",301,0.35740967
"302","1","1_Beef","Train","Beef",302,0.33241556
"303","1","1_Beef","Train","Beef",303,0.32436307
"304","1","1_Beef","Train","Beef",304,0.33942228
"305","1","1_Beef","Train","Beef",305,0.30689857
"306","1","1_Beef","Train","Beef",306,0.29978728
"307","1","1_Beef","Train","Beef",307,0.33095147
"308","1","1_Beef","Train","Beef",308,0.33001027
"309","1","1_Beef","Train","Beef",309,0.33450712
"310","1","1_Beef","Train","Beef",310,0.36608963
"311","1","1_Beef","Train","Beef",311,0.39192035
"312","1","1_Beef","Train","Beef",312,0.44117651
"313","1","1_Beef","Train","Beef",313,0.47610551
"314","1","1_Beef","Train","Beef",314,0.48771365
"315","1","1_Beef","Train","Beef",315,0.49377917
"316","1","1_Beef","Train","Beef",316,0.52274723
"317","1","1_Beef","Train","Beef",317,0.59595171
"318","1","1_Beef","Train","Beef",318,0.66298611
"319","1","1_Beef","Train","Beef",319,0.71883067
"320","1","1_Beef","Train","Beef",320,0.79004818
"321","1","1_Beef","Train","Beef",321,0.87266467
"322","1","1_Beef","Train","Beef",322,0.9815302
"323","1","1_Beef","Train","Beef",323,1.076696
"324","1","1_Beef","Train","Beef",324,1.2143205
"325","1","1_Beef","Train","Beef",325,1.3546639
"326","1","1_Beef","Train","Beef",326,1.4473199
"327","1","1_Beef","Train","Beef",327,1.5494924
"328","1","1_Beef","Train","Beef",328,1.6293899
"329","1","1_Beef","Train","Beef",329,1.6837704
"330","1","1_Beef","Train","Beef",330,1.7757989
"331","1","1_Beef","Train","Beef",331,1.8382318
"332","1","1_Beef","Train","Beef",332,1.8637488
"333","1","1_Beef","Train","Beef",333,1.908299
"334","1","1_Beef","Train","Beef",334,1.9632024
"335","1","1_Beef","Train","Beef",335,1.9752288
"336","1","1_Beef","Train","Beef",336,1.9048479
"337","1","1_Beef","Train","Beef",337,1.9057891
"338","1","1_Beef","Train","Beef",338,1.923149
"339","1","1_Beef","Train","Beef",339,1.9071486
"340","1","1_Beef","Train","Beef",340,1.8777623
"341","1","1_Beef","Train","Beef",341,1.8577879
"342","1","1_Beef","Train","Beef",342,1.7831193
"343","1","1_Beef","Train","Beef",343,1.7086599
"344","1","1_Beef","Train","Beef",344,1.6882672
"345","1","1_Beef","Train","Beef",345,1.5237663
"346","1","1_Beef","Train","Beef",346,1.3501671
"347","1","1_Beef","Train","Beef",347,1.2928584
"348","1","1_Beef","Train","Beef",348,1.2023986
"349","1","1_Beef","Train","Beef",349,1.123024
"350","1","1_Beef","Train","Beef",350,1.0235705
"351","1","1_Beef","Train","Beef",351,0.9097898
"352","1","1_Beef","Train","Beef",352,0.83940892
"353","1","1_Beef","Train","Beef",353,0.74445224
"354","1","1_Beef","Train","Beef",354,0.62105039
"355","1","1_Beef","Train","Beef",355,0.54575435
"356","1","1_Beef","Train","Beef",356,0.4912693
"357","1","1_Beef","Train","Beef",357,0.34465117
"358","1","1_Beef","Train","Beef",358,0.24990365
"359","1","1_Beef","Train","Beef",359,0.16247658
"360","1","1_Beef","Train","Beef",360,0.082892844
"361","1","1_Beef","Train","Beef",361,-0.015305745
"362","1","1_Beef","Train","Beef",362,-0.11120362
"363","1","1_Beef","Train","Beef",363,-0.16255134
"364","1","1_Beef","Train","Beef",364,-0.24924637
"365","1","1_Beef","Train","Beef",365,-0.30561382
"366","1","1_Beef","Train","Beef",366,-0.34943193
"367","1","1_Beef","Train","Beef",367,-0.38247853
"368","1","1_Beef","Train","Beef",368,-0.42138149
"369","1","1_Beef","Train","Beef",369,-0.427447
"370","1","1_Beef","Train","Beef",370,-0.45014039
"371","1","1_Beef","Train","Beef",371,-0.48036339
"372","1","1_Beef","Train","Beef",372,-0.4883113
"373","1","1_Beef","Train","Beef",373,-0.4930173
"374","1","1_Beef","Train","Beef",374,-0.50922687
"375","1","1_Beef","Train","Beef",375,-0.50567122
"376","1","1_Beef","Train","Beef",376,-0.48580143
"377","1","1_Beef","Train","Beef",377,-0.45923866
"378","1","1_Beef","Train","Beef",378,-0.4236822
"379","1","1_Beef","Train","Beef",379,-0.34190233
"380","1","1_Beef","Train","Beef",380,-0.23847485
"381","1","1_Beef","Train","Beef",381,-0.12218429
"382","1","1_Beef","Train","Beef",382,0.10454046
"383","1","1_Beef","Train","Beef",383,0.38135799
"384","1","1_Beef","Train","Beef",384,0.5898862
"385","1","1_Beef","Train","Beef",385,0.71151022
"386","1","1_Beef","Train","Beef",386,0.87517454
"387","1","1_Beef","Train","Beef",387,1.1659009
"388","1","1_Beef","Train","Beef",388,1.8488988
"389","1","1_Beef","Train","Beef",389,2.3128061
"390","1","1_Beef","Train","Beef",390,3.0016603
"391","1","1_Beef","Train","Beef",391,3.5317653
"392","1","1_Beef","Train","Beef",392,3.7205283
"393","1","1_Beef","Train","Beef",393,3.5665897
"394","1","1_Beef","Train","Beef",394,3.1838349
"395","1","1_Beef","Train","Beef",395,2.5993493
"396","1","1_Beef","Train","Beef",396,1.9606925
"397","1","1_Beef","Train","Beef",397,1.2488311
"398","1","1_Beef","Train","Beef",398,0.75292305
"399","1","1_Beef","Train","Beef",399,0.094919295
"400","1","1_Beef","Train","Beef",400,-0.39942014
"401","1","1_Beef","Train","Beef",401,-0.71451316
"402","1","1_Beef","Train","Beef",402,-1.0295016
"403","1","1_Beef","Train","Beef",403,-1.220147
"404","1","1_Beef","Train","Beef",404,-1.3327773
"405","1","1_Beef","Train","Beef",405,-1.4206227
"406","1","1_Beef","Train","Beef",406,-1.4830557
"407","1","1_Beef","Train","Beef",407,-1.5349263
"408","1","1_Beef","Train","Beef",408,-1.5766529
"409","1","1_Beef","Train","Beef",409,-1.6346936
"410","1","1_Beef","Train","Beef",410,-1.6788254
"411","1","1_Beef","Train","Beef",411,-1.67893
"412","1","1_Beef","Train","Beef",412,-1.6753743
"413","1","1_Beef","Train","Beef",413,-1.6990089
"414","1","1_Beef","Train","Beef",414,-1.7108262
"415","1","1_Beef","Train","Beef",415,-1.7157414
"416","1","1_Beef","Train","Beef",416,-1.72599
"417","1","1_Beef","Train","Beef",417,-1.7345654
"418","1","1_Beef","Train","Beef",418,-1.7502521
"419","1","1_Beef","Train","Beef",419,-1.7653113
"420","1","1_Beef","Train","Beef",420,-1.7538077
"421","1","1_Beef","Train","Beef",421,-1.7687623
"422","1","1_Beef","Train","Beef",422,-1.7829849
"423","1","1_Beef","Train","Beef",423,-1.78173
"424","1","1_Beef","Train","Beef",424,-1.791142
"425","1","1_Beef","Train","Beef",425,-1.8002403
"426","1","1_Beef","Train","Beef",426,-1.8007632
"427","1","1_Beef","Train","Beef",427,-1.8128942
"428","1","1_Beef","Train","Beef",428,-1.8127896
"429","1","1_Beef","Train","Beef",429,-1.7941748
"430","1","1_Beef","Train","Beef",430,-1.7944885
"431","1","1_Beef","Train","Beef",431,-1.8034822
"432","1","1_Beef","Train","Beef",432,-1.812685
"433","1","1_Beef","Train","Beef",433,-1.8149857
"434","1","1_Beef","Train","Beef",434,-1.8243977
"435","1","1_Beef","Train","Beef",435,-1.8314045
"436","1","1_Beef","Train","Beef",436,-1.8303587
"437","1","1_Beef","Train","Beef",437,-1.8420714
"438","1","1_Beef","Train","Beef",438,-1.8386203
"439","1","1_Beef","Train","Beef",439,-1.846882
"440","1","1_Beef","Train","Beef",440,-1.8424897
"441","1","1_Beef","Train","Beef",441,-1.8345418
"442","1","1_Beef","Train","Beef",442,-1.848869
"443","1","1_Beef","Train","Beef",443,-1.8329731
"444","1","1_Beef","Train","Beef",444,-1.8386203
"445","1","1_Beef","Train","Beef",445,-1.8700983
"446","1","1_Beef","Train","Beef",446,-1.8553528
"447","1","1_Beef","Train","Beef",447,-1.8489735
"448","1","1_Beef","Train","Beef",448,-1.8577581
"449","1","1_Beef","Train","Beef",449,-1.8640327
"450","1","1_Beef","Train","Beef",450,-1.8538887
"451","1","1_Beef","Train","Beef",451,-1.8455225
"452","1","1_Beef","Train","Beef",452,-1.844895
"453","1","1_Beef","Train","Beef",453,-1.8538887
"454","1","1_Beef","Train","Beef",454,-1.868425
"455","1","1_Beef","Train","Beef",455,-1.8714578
"456","1","1_Beef","Train","Beef",456,-1.8777324
"457","1","1_Beef","Train","Beef",457,-1.8615229
"458","1","1_Beef","Train","Beef",458,-1.8437446
"459","1","1_Beef","Train","Beef",459,-1.8561894
"460","1","1_Beef","Train","Beef",460,-1.8537841
"461","1","1_Beef","Train","Beef",461,-1.8526338
"462","1","1_Beef","Train","Beef",462,-1.8492873
"463","1","1_Beef","Train","Beef",463,-1.8493918
"464","1","1_Beef","Train","Beef",464,-1.8762684
"465","1","1_Beef","Train","Beef",465,-1.8804515
"466","1","1_Beef","Train","Beef",466,-1.8581764
"467","1","1_Beef","Train","Beef",467,-1.8446858
"468","1","1_Beef","Train","Beef",468,-1.836215
"469","1","1_Beef","Train","Beef",469,-1.8400844
"470","1","1_Beef","Train","Beef",470,-1.8611046
"471","1","2_Beef","Train","Beef",1,-0.11628048
"472","1","2_Beef","Train","Beef",2,-0.11642809
"473","1","2_Beef","Train","Beef",3,-0.10543147
"474","1","2_Beef","Train","Beef",4,-0.089785276
"475","1","2_Beef","Train","Beef",5,-0.06517204
"476","1","2_Beef","Train","Beef",6,-0.050817394
"477","1","2_Beef","Train","Beef",7,-0.039525565
"478","1","2_Beef","Train","Beef",8,-0.026388665
"479","1","2_Beef","Train","Beef",9,-0.02258782
"480","1","2_Beef","Train","Beef",10,-0.013288667
"481","1","2_Beef","Train","Beef",11,0.0024313314
"482","1","2_Beef","Train","Beef",12,0.028040906
"483","1","2_Beef","Train","Beef",13,0.061731887
"484","1","2_Beef","Train","Beef",14,0.091954137
"485","1","2_Beef","Train","Beef",15,0.1119547
"486","1","2_Beef","Train","Beef",16,0.13856061
"487","1","2_Beef","Train","Beef",17,0.17269441
"488","1","2_Beef","Train","Beef",18,0.19752905
"489","1","2_Beef","Train","Beef",19,0.21634877
"490","1","2_Beef","Train","Beef",20,0.24265947
"491","1","2_Beef","Train","Beef",21,0.26542764
"492","1","2_Beef","Train","Beef",22,0.28653524
"493","1","2_Beef","Train","Beef",23,0.30424791
"494","1","2_Beef","Train","Beef",24,0.30860228
"495","1","2_Beef","Train","Beef",25,0.3250234
"496","1","2_Beef","Train","Beef",26,0.34819748
"497","1","2_Beef","Train","Beef",27,0.36295804
"498","1","2_Beef","Train","Beef",28,0.37450818
"499","1","2_Beef","Train","Beef",29,0.37299523
"500","1","2_Beef","Train","Beef",30,0.38705466
"501","1","2_Beef","Train","Beef",31,0.40974902
"502","1","2_Beef","Train","Beef",32,0.41000733
"503","1","2_Beef","Train","Beef",33,0.4143617
"504","1","2_Beef","Train","Beef",34,0.42152057
"505","1","2_Beef","Train","Beef",35,0.42904846
"506","1","2_Beef","Train","Beef",36,0.44609691
"507","1","2_Beef","Train","Beef",37,0.45594958
"508","1","2_Beef","Train","Beef",38,0.46019324
"509","1","2_Beef","Train","Beef",39,0.47144817
"510","1","2_Beef","Train","Beef",40,0.49107972
"511","1","2_Beef","Train","Beef",41,0.5090507
"512","1","2_Beef","Train","Beef",42,0.52370056
"513","1","2_Beef","Train","Beef",43,0.55462394
"514","1","2_Beef","Train","Beef",44,0.5772814
"515","1","2_Beef","Train","Beef",45,0.59477266
"516","1","2_Beef","Train","Beef",46,0.62355576
"517","1","2_Beef","Train","Beef",47,0.65654561
"518","1","2_Beef","Train","Beef",48,0.67104786
"519","1","2_Beef","Train","Beef",49,0.67765322
"520","1","2_Beef","Train","Beef",50,0.67923998
"521","1","2_Beef","Train","Beef",51,0.66086308
"522","1","2_Beef","Train","Beef",52,0.64606561
"523","1","2_Beef","Train","Beef",53,0.62791012
"524","1","2_Beef","Train","Beef",54,0.60237435
"525","1","2_Beef","Train","Beef",55,0.58569492
"526","1","2_Beef","Train","Beef",56,0.5746614
"527","1","2_Beef","Train","Beef",57,0.56052816
