"","target","id","set_split","problem","timepoint","values"
"113","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",113,44
"114","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",114,32
"115","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",115,46
"116","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",116,43
"117","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",117,38
"118","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",118,40
"119","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",119,38
"120","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",120,42
"121","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",121,31
"122","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",122,34
"123","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",123,52
"124","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",124,29
"125","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",125,32
"126","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",126,22
"127","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",127,31
"128","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",128,28
"129","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",129,43
"130","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",130,25
"131","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",131,33
"132","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",132,38
"133","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",133,26
"134","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",134,29
"135","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",135,32
"136","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",136,28
"137","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",137,24
"138","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",138,30
"139","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",139,29
"140","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",140,26
"141","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",141,21
"142","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",142,35
"143","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",143,32
"144","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",144,27
"145","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",145,42
"146","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",146,23
"147","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",147,20
"148","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",148,23
"149","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",149,23
"150","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",150,32
"151","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",151,24
"152","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",152,31
"153","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",153,21
"154","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",154,29
"155","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",155,25
"156","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",156,25
"157","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",157,26
"158","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",158,24
"159","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",159,26
"160","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",160,30
"161","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",161,26
"162","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",162,37
"163","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",163,21
"164","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",164,35
"165","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",165,30
"166","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",166,27
"167","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",167,25
"168","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",168,27
"169","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",169,33
"170","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",170,23
"171","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",171,39
"172","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",172,33
"173","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",173,33
"174","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",174,31
"175","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",175,36
"176","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",176,33
"177","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",177,35
"178","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",178,46
"179","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",179,38
"180","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",180,28
"181","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",181,29
"182","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",182,44
"183","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",183,38
"184","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",184,33
"185","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",185,38
"186","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",186,50
"187","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",187,40
"188","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",188,50
"189","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",189,47
"190","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",190,43
"191","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",191,40
"192","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",192,40
"193","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",193,32
"194","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",194,27
"195","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",195,35
"196","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",196,36
"197","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",197,42
"198","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",198,30
"199","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",199,35
"200","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",200,30
"201","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",201,41
"202","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",202,38
"203","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",203,34
"204","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",204,31
"205","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",205,31
"206","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",206,27
"207","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",207,21
"208","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",208,35
"209","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",209,21
"210","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",210,29
"211","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",211,30
"212","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",212,33
"213","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",213,27
"214","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",214,30
"215","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",215,33
"216","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",216,34
"217","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",217,36
"218","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",218,22
"219","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",219,27
"220","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",220,30
"221","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",221,37
"222","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",222,34
"223","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",223,20
"224","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",224,33
"225","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",225,33
"226","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",226,28
"227","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",227,27
"228","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",228,42
"229","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",229,29
"230","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",230,27
"231","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",231,22
"232","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",232,23
"233","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",233,22
"234","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",234,31
"235","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",235,31
"236","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",236,24
"237","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",237,25
"238","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",238,27
"239","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",239,28
"240","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",240,21
"241","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",241,27
"242","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",242,24
"243","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",243,25
"244","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",244,21
"245","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",245,12
"246","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",246,14
"247","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",247,18
"248","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",248,25
"249","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",249,24
"250","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",250,18
"251","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",251,19
"252","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",252,26
"253","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",253,15
"254","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",254,29
"255","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",255,29
"256","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",256,24
"257","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",257,13
"258","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",258,22
"259","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",259,14
"260","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",260,33
"261","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",261,21
"262","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",262,11
"263","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",263,18
"264","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",264,18
"265","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",265,19
"266","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",266,12
"267","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",267,18
"268","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",268,21
"269","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",269,13
"270","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",270,7
"271","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",271,12
"272","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",272,16
"273","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",273,11
"274","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",274,9
"275","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",275,13
"276","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",276,20
"277","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",277,9
"278","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",278,10
"279","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",279,12
"280","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",280,5
"281","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",281,9
"282","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",282,4
"283","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",283,4
"284","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",284,6
"285","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",285,9
"286","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",286,5
"287","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",287,16
"288","1","1_DodgerLoopWeekend","Train","DodgerLoopWeekend",288,8
"289","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",1,9
"290","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",2,10
"291","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",3,5
"292","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",4,7
"293","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",5,10
"294","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",6,9
"295","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",7,5
"296","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",8,6
"297","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",9,8
"298","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",10,3
"299","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",11,6
"300","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",12,3
"301","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",13,5
"302","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",14,4
"303","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",15,3
"304","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",16,5
"305","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",17,4
"306","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",18,6
"307","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",19,4
"308","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",20,1
"309","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",21,6
"310","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",22,3
"311","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",23,4
"312","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",24,3
"313","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",25,4
"314","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",26,9
"315","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",27,4
"316","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",28,2
"317","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",29,3
"318","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",30,3
"319","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",31,1
"320","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",32,3
"321","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",33,3
"322","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",34,1
"323","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",35,2
"324","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",36,3
"325","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",37,5
"326","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",38,2
"327","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",39,4
"328","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",40,2
"329","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",41,0
"330","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",42,1
"331","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",43,1
"332","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",44,4
"333","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",45,4
"334","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",46,4
"335","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",47,2
"336","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",48,1
"337","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",49,4
"338","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",50,5
"339","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",51,1
"340","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",52,4
"341","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",53,2
"342","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",54,2
"343","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",55,3
"344","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",56,2
"345","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",57,3
"346","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",58,3
"347","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",59,7
"348","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",60,4
"349","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",61,5
"350","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",62,2
"351","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",63,3
"352","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",64,7
"353","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",65,10
"354","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",66,16
"355","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",67,6
"356","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",68,12
"357","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",69,10
"358","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",70,17
"359","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",71,12
"360","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",72,16
"361","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",73,7
"362","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",74,17
"363","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",75,18
"364","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",76,17
"365","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",77,9
"366","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",78,19
"367","1","2_DodgerLoopWeekend","Train","DodgerLoopWeekend",79,26
